MARCA,SUB-CATEGORIA,CANAL ,SKU,CÓDIGO DE BARRAS,PRODUCTO,Ciudades,Unidades distribuidas , Tamaño ,2021 ENERO,2021 FEBRERO,2021 MARZO,2021 ABRIL,2021 MAYO,2021 JUNIO,2022 ENERO,2022 FEBRERO,2022 MARZO,2022 ABRIL,2022 MAYO,2022 JUNIO, Total 2021 , Total 2022 , Total general 
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"14,158", 8OZ,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,BIBERONES,Autoservicios,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"14,159", 8OZ,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,BIBERONES,Autoservicios,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"14,160", 4OZ,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,BIBERONES,Autoservicios,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"14,161", 4OZ,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,BIBERONES,Autoservicios,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"14,162",9 OZ,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,163", 8OZ,480,384,180,418,461,348,578,984,"1,303","1,440","1,140",516,"2,270","5,962","8,232"
INFANTI,BIBERONES,Autoservicios,7230,7.50103E+12,BIB ACUARIO 8OZ,Monterrey,"14,164", 8OZ,108,0,0,199,0,43,235,43,60,125,36,156,350,655,"1,006"
INFANTI,BIBERONES,Autoservicios,1106,7.50103E+12,BIBERON VIDRIO 120,Ciudad de Mexico,"14,165",0,0,0,0,0,0,0,10,10,48,43,0,0, -   ,110,110
INFANTI,BIBERONES,Autoservicios,7217,7.50103E+12,BIBERON CA 5 OZ,Ciudad de Mexico,"14,166",5 OZ,0,0,0,0,0,0,0,2,30,26,4,41, -   ,103,103
INFANTI,BIBERONES,Autoservicios,7276,7.50103E+12,BIB FOREST 9OZ,Ciudad de Mexico,"14,167", 9OZ,99,30,17,51,48,24,126,45,0,16,26,59,269,272,542
INFANTI,BIBERONES,Autoservicios,1922,7.50103E+12,BIB HUELLITAS 8 OZ,Monterrey,"14,168",8 OZ,0,0,0,240,48,168,151,144,254,79,82,223,456,934,"1,390"
INFANTI,BIBERONES,Autoservicios,1188,7.50103E+12,BIBERON MEDICINA,Monterrey,"14,169",0,0,0,0,24,18,0,0,4,0,12,0,0,42,16,58
INFANTI,BIBERONES,Autoservicios,1281,7.50103E+12,BIB TWIST 8OZ,Monterrey,"14,170", 8OZ,0,0,0,24,0,14,360,257,156,34,144,55,38,"1,006","1,044"
INFANTI,BIBERONES,Autoservicios,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,171", 8OZ,0,0,0,36,0,29,461,828,619,756,0,317,65,"2,981","3,046"
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"14,172",0 OZ,0,222,203,131,0,322,437,650,546,275,560,424,877,"2,892","3,769"
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"14,173", 8OZ,0,60,36,60,26,168,158,278,240,211,358,336,350,"1,582","1,932"
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Monterrey,"14,174", 4OZ,0,144,103,103,14,247,204,374,398,228,470,401,612,"2,076","2,688"
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Guadalajara,"14,175", 4OZ,0,209,137,139,26,389,504,502,266,487,785,434,900,"2,978","3,878"
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"14,176",9 OZ,0,0,75,0,0,0,0,169,64,144,230,265,75,871,946
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,177", 8OZ,0,137,173,96,14,305,341,286,245,432,581,343,725,"2,227","2,952"
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Ciudad de Mexico,"14,178", 8OZ,0,96,77,67,77,202,79,317,341,336,298,194,518,"1,565","2,083"
INFANTI,BIBERONES,Canales Especializados,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Ciudad de Mexico,"14,179", 8OZ,0,0,0,0,0,0,0,0,0,0,"2,315",0, -   ,"2,315","2,315"
INFANTI,BIBERONES,Canales Especializados,7217,7.50103E+12,BIBERON CA 5 OZ,Ciudad de Mexico,"14,180",5 OZ,0,0,0,10,31,0,0,0,0,0,26,0,41,26,67
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Monterrey,"14,181",0,0,0,0,5,36,0,0,0,0,0,24,0,41,24,65
INFANTI,BIBERONES,Canales Especializados,1188,7.50103E+12,BIBERON MEDICINA,Monterrey,"14,182",0,0,0,0,41,94,0,0,0,0,0,38,0,134,38,173
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"14,183",0 OZ,0,0,0,0,0,0,0,0,0,2,39,12, -   ,53,53
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Guadalajara,"14,184", 8OZ,0,0,0,72,307,0,0,0,0,0,127,0,379,127,506
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"14,185", 4OZ,0,0,0,5,38,0,5,7,0,2,24,10,43,48,91
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"14,186", 4OZ,0,0,0,0,0,0,0,2,2,1,11,2, -   ,17,17
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"14,187",9 OZ,0,0,0,12,65,0,0,0,0,0,31,0,77,31,108
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,188", 8OZ,0,0,5,0,0,0,2,36,0,34,0,12,5,84,89
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Guadalajara,"14,189", 8OZ,0,0,11,1,0,0,10,0,0,0,10,3,12,23,35
INFANTI,BIBERONES,Canales Especializados,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Monterrey,"14,190", 8OZ,0,0,5,2,10,10,10,10,10,10,10,11,28,62,90
INFANTI,BIBERONES,Canales Especializados,7217,7.50103E+12,BIBERON CA 5 OZ,Ciudad de Mexico,"14,191",5 OZ,17,14,0,17,13,8,7,5,39,4,8,16,68,78,146
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Ciudad de Mexico,"14,192",0,107,73,125,79,160,125,108,67,131,102,228,32,668,668,"1,337"
INFANTI,BIBERONES,Canales Especializados,1188,7.50103E+12,BIBERON MEDICINA,Ciudad de Mexico,"14,193",0,113,72,175,29,65,72,31,19,38,31,122,22,526,264,790
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"14,194",0 OZ,22,24,24,12,22,46,29,19,29,34,84,26,149,221,370
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Monterrey,"14,195", 8OZ,53,38,38,19,43,53,50,29,67,31,77,29,245,283,528
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Monterrey,"14,196", 4OZ,120,77,96,84,158,178,91,53,130,62,271,24,713,631,"1,344"
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Guadalajara,"14,197", 4OZ,0,0,10,0,0,0,0,7,10,22,83,22,10,143,152
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"14,198",9 OZ,178,132,312,146,394,286,247,175,271,209,598,65,"1,447","1,565","3,012"
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"14,199", 8OZ,34,26,36,24,26,74,26,29,65,58,122,22,221,322,542
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Monterrey,"14,200", 8OZ,24,10,19,10,19,53,26,5,2,12,17,0,134,62,197
INFANTI,BIBERONES,Canales Especializados,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Guadalajara,"14,201", 8OZ,0,0,2,0,0,0,0,5,4,3,31,8,2,51,53
INFANTI,BIBERONES,Canales Especializados,7217,7.50103E+12,BIBERON CA 5 OZ,Guadalajara,"14,202",5 OZ,46,36,24,19,70,84,60,29,62,91,137,46,278,425,703
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Monterrey,"14,203",0,29,17,29,17,24,70,12,24,41,17,65,17,185,175,360
INFANTI,BIBERONES,Canales Especializados,1188,7.50103E+12,BIBERON MEDICINA,Ciudad de Mexico,"14,204",0,2,16,4,4,7,5,9,1,0,3,10,1,38,24,62
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"14,205",0 OZ,13,4,4,8,14,10,9,7,16,7,23,5,53,67,120
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"14,206", 8OZ,13,7,12,9,17,19,13,10,22,10,39,5,77,99,176
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Monterrey,"14,207", 4OZ,8,8,2,9,6,7,8,6,10,5,18,5,40,53,93
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"14,208", 4OZ,6,7,8,4,6,7,7,7,12,2,19,4,38,52,90
INFANTI,BIBERONES,Canales Especializados,7229,7.50103E+12,BIB ACUARIO 4OZ,Monterrey,"14,209", 4OZ,0,0,0,185,692,0,0,0,0,0,350,0,877,350,"1,228"
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,210", 8OZ,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Ciudad de Mexico,"14,211", 8OZ,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,BIBERONES,Canales Especializados,1106,7.50103E+12,BIBERON VIDRIO 120,Ciudad de Mexico,"14,212",0,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Monterrey,"14,213",0,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,BIBERONES,Canales Especializados,1258,7.50103E+12,BIBERON COLOR 120,Guadalajara,"14,214",0,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,BIBERONES,Canales Especializados,7276,7.50103E+12,BIB FOREST 9OZ,Guadalajara,"14,215", 9OZ,50,164,17,31,17,18,0,0,0,0,16,0,297,16,313
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Monterrey,"14,216",0 OZ,0,0,0,7,0,0,0,0,22,0,5,2,7,29,36
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"14,217", 8OZ,0,0,0,5,0,0,0,0,17,0,0,5,5,22,26
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"14,218", 4OZ,0,0,0,12,0,0,0,0,0,0,5,10,12,14,26
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"14,219", 4OZ,0,0,0,5,0,0,0,0,5,0,0,7,5,12,17
INFANTI,BIBERONES,Canales Especializados,7229,7.50103E+12,BIB ACUARIO 4OZ,Monterrey,"14,220", 4OZ,0,0,0,14,0,0,0,0,17,0,0,5,14,22,36
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,221", 8OZ,0,0,0,5,0,0,0,0,26,0,14,7,5,48,53
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Monterrey,"14,222", 8OZ,0,0,0,10,0,0,0,0,17,0,7,2,10,26,36
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Guadalajara,"14,223",0,0,0,0,10,0,0,0,0,12,0,0,2,10,14,24
INFANTI,BIBERONES,Canales Especializados,1258,7.50103E+12,BIBERON COLOR 120,Ciudad de Mexico,"14,224",0,0,0,0,10,31,0,0,0,0,0,26,0,41,26,67
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"14,225",0 OZ,0,0,0,5,36,0,0,0,0,0,24,0,41,24,65
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Monterrey,"14,226", 8OZ,0,0,0,41,94,0,0,0,0,0,38,0,134,38,173
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Guadalajara,"14,227", 4OZ,0,0,0,0,0,0,0,0,0,2,39,12, -   ,53,53
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Guadalajara,"14,228",9 OZ,0,0,0,72,307,0,0,0,0,0,127,0,379,127,506
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Monterrey,"14,229", 8OZ,0,0,0,5,38,0,5,7,0,2,24,10,43,48,91
INFANTI,BIBERONES,Canales Especializados,1106,7.50103E+12,BIBERON VIDRIO 120,Ciudad de Mexico,"14,230",0,0,0,0,0,0,0,0,2,2,1,11,2, -   ,17,17
INFANTI,BIBERONES,Canales Especializados,1366,7.50103E+12,BIB DREAMS 3PK 8OZ,Ciudad de Mexico,"14,231", 8OZ,0,0,0,12,65,0,0,0,0,0,31,0,77,31,108
INFANTI,BIBERONES,Canales Especializados,1367,7.50103E+12,BIB DREAMS 3PK 4OZ,Ciudad de Mexico,"14,232", 4OZ,0,0,5,0,0,0,2,36,0,34,0,12,5,84,89
INFANTI,BIBERONES,Canales Especializados,7217,7.50103E+12,BIBERON CA 5 OZ,Monterrey,"14,233",5 OZ,0,0,11,1,0,0,10,0,0,0,10,3,12,23,35
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Monterrey,"14,234",0,0,0,5,2,10,10,10,10,10,10,10,11,28,62,90
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Monterrey,"14,235", 8OZ,17,14,0,17,13,8,7,5,39,4,8,16,68,78,146
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Guadalajara,"14,236", 4OZ,107,73,125,79,160,125,108,67,131,102,228,32,668,668,"1,337"
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"14,237", 4OZ,113,72,175,29,65,72,31,19,38,31,122,22,526,264,790
INFANTI,BIBERONES,Canales Especializados,7229,7.50103E+12,BIB ACUARIO 4OZ,Ciudad de Mexico,"14,238", 4OZ,22,24,24,12,22,46,29,19,29,34,84,26,149,221,370
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,239", 8OZ,53,38,38,19,43,53,50,29,67,31,77,29,245,283,528
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Guadalajara,"14,240", 8OZ,120,77,96,84,158,178,91,53,130,62,271,24,713,631,"1,344"
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Guadalajara,"14,241",0,0,0,10,0,0,0,0,7,10,22,83,22,10,143,152
INFANTI,BIBERONES,Canales Especializados,1258,7.50103E+12,BIBERON COLOR 120,Monterrey,"14,242",0,178,132,312,146,394,286,247,175,271,209,598,65,"1,447","1,565","3,012"
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"14,243",0 OZ,34,26,36,24,26,74,26,29,65,58,122,22,221,322,542
INFANTI,BIBERONES,Canales Especializados,1367,7.50103E+12,BIB DREAMS 3PK 4OZ,Ciudad de Mexico,"14,244", 4OZ,24,10,19,10,19,53,26,5,2,12,17,0,134,62,197
INFANTI,BIBERONES,Canales Especializados,1258,7.50103E+12,BIBERON COLOR 120,Ciudad de Mexico,"14,245",0,0,0,2,0,0,0,0,5,4,3,31,8,2,51,53
INFANTI,BIBERONES,Canales Especializados,7276,7.50103E+12,BIB FOREST 9OZ,Monterrey,"14,246", 9OZ,46,36,24,19,70,84,60,29,62,91,137,46,278,425,703
INFANTI,BIBERONES,Canales Especializados,1184,7.50103E+12,BIB ADV TRAN 2 P OZ,Monterrey,"14,247",P OZ,29,17,29,17,24,70,12,24,41,17,65,17,185,175,360
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Monterrey,"14,248", 8OZ,2,16,4,4,7,5,9,1,0,3,10,1,38,24,62
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Guadalajara,"14,249", 4OZ,13,4,4,8,14,10,9,7,16,7,23,5,53,67,120
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"14,250",9 OZ,13,7,12,9,17,19,13,10,22,10,39,5,77,99,176
INFANTI,BIBERONES,Canales Especializados,7229,7.50103E+12,BIB ACUARIO 4OZ,Ciudad de Mexico,"14,251", 4OZ,8,8,2,9,6,7,8,6,10,5,18,5,40,53,93
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,252", 8OZ,6,7,8,4,6,7,7,7,12,2,19,4,38,52,90
INFANTI,BIBERONES,Canales Especializados,7230,7.50103E+12,BIB ACUARIO 8OZ,Guadalajara,"14,253", 8OZ,0,0,0,185,692,0,0,0,0,0,350,0,877,350,"1,228"
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Guadalajara,"14,254", 8OZ,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Monterrey,"14,255", 4OZ,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Ciudad de Mexico,"14,256",9 OZ,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,257", 8OZ,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Ciudad de Mexico,"14,258", 4OZ,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,259", 8OZ,960,840,"1,200","2,400",0,"2,136",888,"1,440","1,680","6,120",0,888,"7,536","11,016","18,552"
INFANTI,BIBERONES,Canales Especializados,1233,7.50103E+12,BIB TWIST 3PK 8OZ,Monterrey,"14,260", 8OZ,0,0,0,0,0,0,0,0,0,0,0,72, -   ,72,72
INFANTI,BIBERONES,Canales Especializados,1366,7.50103E+12,BIB DREAMS 3PK 8OZ,Monterrey,"14,261", 8OZ,960,840,"1,649","2,400",0,"2,412",588,"1,476","2,484",600,0,840,"8,261","5,988","14,249"
INFANTI,BIBERONES,Canales Especializados,1367,7.50103E+12,BIB DREAMS 3PK 4OZ,Guadalajara,"14,262", 4OZ,0,0,0,10,31,0,0,0,0,0,26,0,41,26,67
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,263", 8OZ,0,0,0,5,36,0,0,0,0,0,24,0,41,24,65
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"14,264", 8OZ,0,0,0,41,94,0,0,0,0,0,38,0,134,38,173
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,265", 8OZ,0,0,0,0,0,0,0,0,0,2,39,12, -   ,53,53
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"14,266", 8OZ,0,0,0,72,307,0,0,0,0,0,127,0,379,127,506
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,267", 8OZ,0,0,0,5,38,0,5,7,0,2,24,10,43,48,91
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,268", 8OZ,0,0,0,0,0,0,0,2,2,1,11,2, -   ,17,17
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"14,269", 8OZ,0,0,0,12,65,0,0,0,0,0,31,0,77,31,108
INFANTI,BIBERONES,Canales Especializados,1257,7.50103E+12,BIBERON COLOR 240,Ciudad de Mexico,"14,270",0,0,0,5,0,0,0,2,36,0,34,0,12,5,84,89
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,271", 8OZ,0,0,11,1,0,0,10,0,0,0,10,3,12,23,35
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,272", 8OZ,0,0,5,2,10,10,10,10,10,10,10,11,28,62,90
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,273", 8OZ,17,14,0,17,13,8,7,5,39,4,8,16,68,78,146
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,274", 8OZ,107,73,125,79,160,125,108,67,131,102,228,32,668,668,"1,337"
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"14,275", 8OZ,113,72,175,29,65,72,31,19,38,31,122,22,526,264,790
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"14,276", 8OZ,22,24,24,12,22,46,29,19,29,34,84,26,149,221,370
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,277", 8OZ,53,38,38,19,43,53,50,29,67,31,77,29,245,283,528
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,278", 8OZ,120,77,96,84,158,178,91,53,130,62,271,24,713,631,"1,344"
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,279", 8OZ,0,0,10,0,0,0,0,7,10,22,83,22,10,143,152
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"14,280", 8OZ,178,132,312,146,394,286,247,175,271,209,598,65,"1,447","1,565","3,012"
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,281", 8OZ,34,26,36,24,26,74,26,29,65,58,122,22,221,322,542
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,282", 8OZ,24,10,19,10,19,53,26,5,2,12,17,0,134,62,197
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"14,283", 8OZ,0,0,2,0,0,0,0,5,4,3,31,8,2,51,53
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,284", 8OZ,46,36,24,19,70,84,60,29,62,91,137,46,278,425,703
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,285", 8OZ,29,17,29,17,24,70,12,24,41,17,65,17,185,175,360
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Monterrey,"14,286", 8OZ,2,16,4,4,7,5,9,1,0,3,10,1,38,24,62
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,287", 8OZ,13,4,4,8,14,10,9,7,16,7,23,5,53,67,120
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,288", 8OZ,13,7,12,9,17,19,13,10,22,10,39,5,77,99,176
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Ciudad de Mexico,"14,289", 8OZ,8,8,2,9,6,7,8,6,10,5,18,5,40,53,93
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Ciudad de Mexico,"14,290", 8OZ,6,7,8,4,6,7,7,7,12,2,19,4,38,52,90
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,291", 8OZ,0,0,0,185,692,0,0,0,0,0,350,0,877,350,"1,228"
INFANTI,BIBERONES,Canales Especializados,1281,7.50103E+12,BIB TWIST 8OZ,Guadalajara,"14,292", 8OZ,0,0,0,"2,510",454,437,382,118,362,962,74,170,"3,401","2,069","5,470"
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Guadalajara,"14,293", 8OZ,0,0,0,12,72,0,0,0,0,0,48,0,84,48,132
INFANTI,BIBERONES,Canales Especializados,1360,7.50103E+12,BIB DREAMS 8OZ,Monterrey,"14,294", 8OZ,0,0,0,29,206,0,0,0,0,0,77,0,235,77,312
INFANTI,BIBERONES,Canales Especializados,1275,7.50103E+12,BIB FOREST 20 OZ,Ciudad de Mexico,"14,295",0 OZ,0,0,0,149,809,0,0,0,0,0,338,0,958,338,"1,296"
INFANTI,BIBERONES,Canales Especializados,1301,7.50103E+12,BIB FOREST 8OZ,Ciudad de Mexico,"14,296", 8OZ,0,0,3,0,0,0,0,0,1,10,105,20,3,136,139
INFANTI,BIBERONES,Canales Especializados,1302,7.50103E+12,BIB FOREST 4OZ,Ciudad de Mexico,"14,297", 4OZ,"1,363",996,638,754,286,811,977,538,"1,020","1,210",562,"1,385","4,848","5,690","10,538"
INFANTI,BIBERONES,Canales Especializados,7200,7.50103E+12,BIB DREAMS 4OZ,Monterrey,"14,298", 4OZ,"1,106","2,155","1,507","1,536",893,391,941,"4,486","2,407","3,646",895,"2,134","7,589","14,508","22,097"
INFANTI,BIBERONES,Canales Especializados,7216,7.50103E+12,BIBERON CA 9 OZ,Monterrey,"14,299",9 OZ,0,0,119,0,0,0,0,53,178,321,386,464,119,"1,402","1,522"
